type,simulationRun,relationship,score_type,mean_score,max_score,p95_score,n_above_p99,max_consec_p99,event_p99
fault9,437,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.8400362021066982,2.5569837546959824,1.9069613684491158,1,1,0
fault9,437,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.675675518959542,1.8680725005060295,1.6310470933970802,0,0,0
fault9,438,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8330942277886451,0.9394174714939701,0.9079808412722742,0,0,0
fault9,438,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8104167411521087,1.069195009558346,0.9971637155321962,1,1,0
fault9,438,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.6789809986463098,1.216186353751316,1.0120169458791377,0,0,0
fault9,438,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7710498922960444,0.9061022786190569,0.8667697845909476,0,0,0
fault9,438,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7731155107389088,0.9089942481713255,0.8653796669811745,0,0,0
fault9,438,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7658138932624627,0.8833391022830663,0.848164516450506,0,0,0
fault9,438,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.7232842117344039,1.1562680585247012,1.0842422135289935,0,0,0
fault9,438,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7179213779113454,1.176923014970925,1.080700032929612,0,0,0
fault9,438,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.7469628392972076,0.9918395818610249,0.941481680023762,0,0,0
fault9,438,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.7764617258795453,2.16901881956101,2.058026451605953,0,0,0
fault9,438,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.6261108515021355,1.6737589860443844,1.4057260576453694,0,0,0
fault9,438,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.6942855957203583,1.9074558487369533,1.3969727187886518,0,0,0
fault9,438,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.9998273073154146,2.7661225570920025,2.440226624847184,3,2,0
fault9,438,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.7136091014668995,1.7693978951839522,1.5438620800582987,0,0,0
fault9,438,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.8978157975322104,2.5190839490950077,2.0229721456193235,1,0,0
fault9,438,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.7113015445446652,2.0209991235603275,1.4571166668441862,0,0,0
fault9,438,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.8269286570731859,2.1936618472595937,2.0136432820212207,0,0,0
fault9,438,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.6803308138241124,1.9647802613582337,1.6094809852747083,0,0,0
fault9,439,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8102071916129415,0.9602115361541038,0.9377691726866833,0,0,0
fault9,439,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8030267085445545,1.0302365174263701,1.006519348369017,0,0,0
fault9,439,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.8747978661653413,1.646036765376883,1.5757443262104576,0,0,0
fault9,439,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8104891044183415,0.9716344180259561,0.9468857634988687,0,0,0
fault9,439,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8063120767429481,0.9782207802705597,0.9479352103461691,0,0,0
fault9,439,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8078765442058734,0.9703908290621556,0.9450354814371342,0,0,0
fault9,439,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.8522211389661645,1.3883918341642185,1.3450448341625838,0,0,0
fault9,439,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.8867702083166994,1.4887639883643713,1.4481590007170766,4,2,0
fault9,439,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.8470722806065698,1.1996786196728095,1.140467659113805,0,0,0
fault9,439,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.703780480825237,2.3601855649328174,1.6785943909465526,0,0,0
fault9,439,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.7683326830289515,2.567469890909124,1.7101378287815958,2,2,0
fault9,439,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.5170346462782487,1.695235591054827,1.1928076677192405,0,0,0
fault9,439,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.7956849350724672,1.9901096025834757,1.6560531964284086,0,0,0
fault9,439,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.9646931181348444,2.7772261870775097,2.3127419587786613,2,2,0
fault9,439,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.9376909759240238,2.4067975582111463,1.9423299161482315,0,0,0
fault9,439,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.7007458450403603,2.201141779065429,1.6866203425763744,0,0,0
fault9,439,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,1.0145948289244253,2.850285407996756,2.5932717168804156,5,1,0
fault9,439,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.8545378228976273,2.3452702507792598,1.9220092593249387,0,0,0
fault9,440,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8439026116226613,1.067472689255783,0.9712593179882953,3,3,1
fault9,440,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8271796499786376,1.0633714799288092,0.9793320996880769,2,2,0
fault9,440,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,1.0417737142947723,1.8236770137412617,1.779670779271422,4,4,1
fault9,440,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8023212919801853,0.9156408413015708,0.8793862680905783,0,0,0
fault9,440,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8054658498714595,0.9280644228884916,0.8836320074394614,0,0,0
fault9,440,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8020826907349633,0.9230902908018609,0.8791586203791597,0,0,0
fault9,440,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.9335353071616403,1.5465764462182454,1.4826901862418982,5,5,1
fault9,440,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.9482182869696764,1.4756830775212864,1.4148406774782867,1,1,0
fault9,440,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.9675134383178993,1.3963820365065855,1.3375636431584965,6,6,1
fault9,440,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.6434582821660368,2.2696725068634813,1.4101957050391822,0,0,0
fault9,440,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.9128464835653937,1.6931845055620232,1.4648383743304514,0,0,0
fault9,440,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.7269476231032552,2.370859551945097,1.6959680234480867,0,0,0
fault9,440,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.8659965203398526,2.390560599878069,1.692860803130741,0,0,0
fault9,440,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.6715700464828016,2.002925370821109,1.519419708675148,0,0,0
fault9,440,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.6913178768844179,2.3349259770528503,1.5298494905109017,0,0,0
fault9,440,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.9547693772309979,2.61366930759144,2.083407460836866,2,2,0
fault9,440,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.9801486020360634,2.1837769541682297,1.949003073925172,0,0,0
fault9,440,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,1.2273487175479398,3.1376578314884678,2.8275314337090798,11,2,0
fault9,441,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8315901816499529,0.9527575897685918,0.929287098449014,0,0,0
fault9,441,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.831444347050088,1.0191005101971393,0.9898254359936415,0,0,0
fault9,441,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.6474739314316337,1.5428133936057231,1.4578760801940498,0,0,0
fault9,441,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8378839230304035,0.9603042826923465,0.9319909220247002,0,0,0
fault9,441,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.839814976230291,0.9645436124670691,0.938316935026567,0,0,0
fault9,441,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8402024605484161,0.9631274967161069,0.9311052757725916,0,0,0
fault9,441,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.7271612682895797,1.406338875241833,1.3007178332036826,0,0,0
fault9,441,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7113679333546689,1.3854339351715423,1.2801807993218801,0,0,0
fault9,441,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.7128062172255496,1.1855939232797386,1.1253643045776518,0,0,0
fault9,441,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.795916693268002,2.994816419301103,2.4192171419829958,2,1,0
fault9,441,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,1.0489662687465915,2.375324316474231,2.0484900137291064,0,0,0
fault9,441,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.6438312283829876,2.149271649812798,1.4010122140518293,0,0,0
fault9,441,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.8007389537734927,2.121355417528125,1.7492030057221413,0,0,0
fault9,441,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.8066441831382168,2.479201224019642,1.9660015129314585,0,0,0
fault9,441,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.8363586591933339,3.263336193726731,2.2219295166293827,1,1,0
fault9,441,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.5336514967361871,1.8835014050634262,1.112385346305784,0,0,0
fault9,441,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,1.0893897575957618,2.8361895794266454,2.1861875081959163,1,1,0
fault9,441,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.6200831110444477,1.9350826166512862,1.5239525857457419,0,0,0
fault9,442,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.7777021069346371,0.9410583859378222,0.9151249352985767,0,0,0
fault9,442,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.7199930764843502,0.8492559578764639,0.8104926576440529,0,0,0
fault9,442,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.7702463776189235,1.2696292414272579,1.1447572536378272,0,0,0
fault9,442,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7697568859470455,0.852586667028129,0.8352883874328875,0,0,0
fault9,442,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7718250712459067,0.8492749565660436,0.8309456960544437,0,0,0
fault9,442,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7763054687626791,0.8565676317528722,0.8460871354720493,0,0,0
fault9,442,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.7591682313385342,1.010768937125615,0.9513542723486289,0,0,0
fault9,442,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7832432988690524,1.0399499137944572,0.9711915085822098,0,0,0
fault9,442,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.7551847456645963,1.1084860715340281,1.0149082304068489,0,0,0
fault9,442,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.8130744345848187,2.448729089910714,1.9764541575563155,0,0,0
fault9,442,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.7559544532375448,2.15401468293597,1.7406201307383848,0,0,0
fault9,442,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.7773651357727887,2.2227883059497255,1.6390560648525005,0,0,0
fault9,442,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.43761651429892817,1.3589250794168695,0.9797039525869474,0,0,0
fault9,442,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.606840912229155,1.587985600661769,1.2735740362049537,0,0,0
fault9,442,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.7257888228001284,2.047687160246675,1.5827547584915118,0,0,0
fault9,442,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.8201515755855275,1.8060969289353968,1.642947337667453,0,0,0
fault9,442,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.8674248380235177,2.5426640820017203,1.8825369992364553,1,1,0
fault9,442,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.7941526988676233,2.5744156969920784,1.9383994645524283,1,1,0
fault9,443,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.818312922970502,0.9609402867402036,0.9150415996962974,0,0,0
fault9,443,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.7851108590381518,0.9829545782974031,0.9536893628432276,0,0,0
fault9,443,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.8007474890606002,1.1986974597039195,1.1433648705501576,0,0,0
fault9,443,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.825429581471472,0.945834800483662,0.9235917503989439,0,0,0
fault9,443,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8280213638596333,0.943027497766401,0.9235254192295773,0,0,0
fault9,443,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8333234027009133,0.9458462324205308,0.9257816456766653,0,0,0
fault9,443,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.8217910765065212,1.0519938990527897,1.0365531907841306,0,0,0
fault9,443,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.8354170432523577,1.166388194769871,1.0535777988424058,0,0,0
fault9,443,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.8401874638850603,1.0584617397799687,1.0353133738820735,0,0,0
fault9,443,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.8086178214104941,2.2506626602118947,1.8742155045893285,0,0,0
fault9,443,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.6916527821598473,1.4260322382245072,1.3627348992859054,0,0,0
fault9,443,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.9837134679629713,2.313526784196562,1.8754770762969422,0,0,0
fault9,443,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.8452278082778417,2.2379938089660443,1.9637632096262267,0,0,0
fault9,443,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.808380270709794,2.3629292231803523,1.9219329973829558,0,0,0
fault9,443,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,1.0180761498800737,2.3238037284852266,1.966343195844507,0,0,0
fault9,443,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.7831136627839728,1.9412495414890607,1.5115424783255114,0,0,0
fault9,443,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.705103667830843,2.313474218254544,1.7036079633709105,0,0,0
fault9,443,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.8873320369438975,2.462722634108796,1.730228870223975,1,0,0
fault9,444,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.7911738293071338,0.972429326357618,0.943781456551128,0,0,0
fault9,444,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.7912359637343371,0.9881671381310851,0.9628877105806147,0,0,0
fault9,444,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.9761931606261001,1.9111282812971588,1.7521744400738903,4,4,1
fault9,444,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7966517907527859,0.9125441217575854,0.8995121533223566,0,0,0
fault9,444,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7943543328457373,0.9104562187613225,0.8939793052735086,0,0,0
fault9,444,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7905584816559845,0.8907786522530341,0.8833159645733036,0,0,0
fault9,444,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.9742211931164406,1.7959180674778779,1.6120369414961073,7,7,1
fault9,444,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.926256474166884,1.6094768024465058,1.4590931418401605,5,5,1
fault9,444,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.8538272062813544,1.232901779964662,1.1823115616977338,0,0,0
fault9,444,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.630717054787275,2.1888186271620054,1.514138342412747,0,0,0
fault9,444,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,1.1334260025232867,2.462813322861016,2.3925569982681214,4,2,0
fault9,444,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.9561504532741264,2.3201300875456883,1.944442989373712,0,0,0
fault9,444,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.752567717162726,2.1077888690543403,1.8025217898191477,0,0,0
fault9,444,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.521706075918731,1.6641716824401005,1.407681140487077,0,0,0
fault9,444,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.925791523157349,2.555818339830112,2.0622692022575086,2,1,0
fault9,444,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.5983795093470783,1.508793427030983,1.2284073976239875,0,0,0
fault9,444,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.677331334711786,2.5278542780384026,2.0091567725931068,1,1,0
fault9,444,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.7831575654452219,2.0547550205332614,1.7223884344470504,0,0,0
fault9,445,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.7960866204777287,0.9507155139102411,0.9244718520230398,0,0,0
fault9,445,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.7901024650394555,0.9750558001187353,0.9423793574042137,0,0,0
fault9,445,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.7375121743823023,1.2887271324609815,1.2243318389418285,0,0,0
fault9,445,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8194559888193638,0.967281695049564,0.9057662755066115,0,0,0
fault9,445,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8180254647795363,0.9600387161241843,0.8968166669874615,0,0,0
fault9,445,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8209379543745275,0.964158658964007,0.9058017697738359,0,0,0
fault9,445,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.8071886282360393,1.1401386653966818,1.110830009108992,0,0,0
fault9,445,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7716463456725442,1.1397431939623854,1.040790701059731,0,0,0
fault9,445,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.7832246318294352,1.0555766869024217,0.9549802640805659,0,0,0
fault9,445,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.7161388513112604,2.902771587635059,2.2189245773146196,1,1,0
fault9,445,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.5993234806608501,1.9421489256813804,1.235880390251189,0,0,0
fault9,445,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.7156011247877608,1.9313000331737433,1.6706116162167406,0,0,0
fault9,445,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.7533749030942303,1.5850034716835295,1.4532381601715503,0,0,0
fault9,445,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,1.098159499407318,3.1407155123726795,2.6400944685728995,6,5,1
fault9,445,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.9279060269842319,2.5943809196834966,2.3125524089080667,3,2,0
fault9,445,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.8352803887937075,2.3511632671004756,2.0072750004922093,0,0,0
fault9,445,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.7298149058749352,2.2363161275188292,1.6970590970643538,0,0,0
fault9,445,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.6369585212919183,1.699451047768437,1.404688971618716,0,0,0
fault9,446,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8607026310278258,1.0527524961194306,0.9709566234928236,2,2,0
fault9,446,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8388334332972996,1.0397210160191357,0.9944643995109561,0,0,0
fault9,446,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.9475774166698188,1.5229357123270257,1.4383071917652768,0,0,0
fault9,446,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7936782504982832,0.9310118230278339,0.9090076131666766,0,0,0
fault9,446,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7937442792764338,0.9259007143539687,0.9055091585537293,0,0,0
fault9,446,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7943615223917031,0.9381638131241341,0.915356107206213,0,0,0
fault9,446,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.8974526911415789,1.2612661385588722,1.1987073259626855,0,0,0
fault9,446,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.9218775146577425,1.236243775149858,1.2034940142760464,0,0,0
fault9,446,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.8535605123284337,1.1222539681412418,1.0349011864423439,0,0,0
fault9,446,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.9438705061857913,2.4910667247957834,2.148896520547681,0,0,0
fault9,446,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.9191775176630007,1.851797546611164,1.6719439103908986,0,0,0
fault9,446,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.7645015224387872,2.041674653598527,1.8024495519343922,0,0,0
fault9,446,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.7359640509669425,2.2615657473301853,1.4618585577602075,0,0,0
fault9,446,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,1.0256614972412168,3.533270788183563,2.6789695827012676,7,0,0
fault9,446,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.7598763588047036,2.4924361091749967,1.5832925829435829,0,0,0
fault9,446,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,1.0919725386621715,2.988192350231523,2.408838651198899,4,2,0
fault9,446,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.6888025956556164,1.7694845256023648,1.5219681285204412,0,0,0
fault9,446,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,1.023120708631522,3.4390045936330487,2.3519659421205055,4,1,0
fault9,447,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.858133926114078,0.9394837582016036,0.923421004544584,0,0,0
fault9,447,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8089011802397085,1.0264177454696084,0.958414253149149,0,0,0
fault9,447,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.6906773924535408,1.0452657540070298,0.9698776465648341,0,0,0
fault9,447,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.862924831823987,1.1026314890799302,1.045875796733056,17,12,1
fault9,447,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8659580902006561,1.118032036563709,1.0599004576676387,17,12,1
fault9,447,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8644382424028717,1.1069222558093799,1.0557634730626955,17,12,1
fault9,447,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.750100538105567,1.0445504416152285,0.9894071453920897,0,0,0
fault9,447,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.745067584948741,1.0156385493586437,0.9602881427418507,0,0,0
fault9,447,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.7522950216482904,1.02834054099219,0.9002124513211613,0,0,0
fault9,447,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.7663175373224995,1.619024247374887,1.564842253853074,0,0,0
fault9,447,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.5766027850383467,2.183530499906506,1.5519502334727837,0,0,0
fault9,447,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.8051175293500082,2.42057810823306,1.765079619453303,0,0,0
fault9,447,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.7236177340685168,1.9351462637541001,1.586174426300757,0,0,0
fault9,447,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.6619114907000377,1.9202905869295475,1.3858468222099645,0,0,0
fault9,447,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.5662417744734901,2.221562402520009,1.3114805817538175,0,0,0
