type,simulationRun,sensor,pre_onset_mean,post_onset_mean,post_onset_p95,post_onset_max
normal,414,XMEAS_7,0.0436045303940773,0.0436045303940773,0.058097485452890396,0.06605225056409836
normal,414,XMEAS_8,0.8668805360794067,0.8668805360794067,1.0631827116012573,1.1800163984298706
normal,414,XMEAS_9,0.9365488290786743,0.9365488290786743,1.5238133668899536,1.709453821182251
normal,414,XMEAS_10,0.6562064290046692,0.6562064290046692,0.8874977231025696,0.9518752098083496
normal,414,XMEAS_11,0.3191415071487427,0.3191415071487427,0.4808410406112671,0.5329320430755615
normal,414,XMEAS_12,1.1011455059051514,1.1011455059051514,1.3245108127593994,1.5237127542495728
normal,414,XMEAS_13,0.04690102860331535,0.04690102860331535,0.06430022418498993,0.07015854865312576
normal,414,XMEAS_14,0.9863468408584595,0.9863468408584595,1.2331653833389282,1.316685676574707
normal,414,XMEAS_15,0.8705103993415833,0.8705103993415833,1.1627932786941528,1.2133443355560303
normal,414,XMEAS_16,0.056009650230407715,0.056009650230407715,0.07268350571393967,0.0795554518699646
normal,414,XMEAS_17,1.0375484228134155,1.0375484228134155,1.352665901184082,1.431658387184143
normal,414,XMEAS_18,0.02114122547209263,0.02114122547209263,0.032205916941165924,0.04389054328203201
normal,414,XMEAS_19,0.027279291301965714,0.027279291301965714,0.03977132588624954,0.045465413480997086
normal,414,XMEAS_20,0.033093590289354324,0.033093590289354324,0.046696338802576065,0.056277189403772354
normal,414,XMEAS_21,0.40609127283096313,0.40609127283096313,0.6252617835998535,0.7132802605628967
normal,414,XMEAS_22,0.7406383156776428,0.7406383156776428,0.8970396518707275,0.9397478699684143
normal,414,XMEAS_23,0.41836684942245483,0.41836684942245483,0.5574347972869873,0.6204209327697754
normal,414,XMEAS_24,0.8944146037101746,0.8944146037101746,1.206750750541687,1.3134398460388184
normal,414,XMEAS_25,0.6849649548530579,0.6849649548530579,0.8528478741645813,0.9754971861839294
normal,414,XMEAS_26,0.4145430624485016,0.4145430624485016,0.5943523645401001,0.657324492931366
normal,414,XMEAS_27,0.5842416882514954,0.5842416882514954,0.7793728113174438,0.8866485953330994
normal,414,XMEAS_28,0.9135411381721497,0.9135411381721497,1.2297718524932861,1.3549373149871826
normal,414,XMEAS_29,0.5085660219192505,0.5085660219192505,0.6913183331489563,0.7465699315071106
normal,414,XMEAS_30,0.6859360337257385,0.6859360337257385,0.926435112953186,0.995802104473114
normal,414,XMEAS_31,0.4469500482082367,0.4469500482082367,0.5842143297195435,0.6169061064720154
normal,414,XMEAS_32,0.9636204838752747,0.9636204838752747,1.282884955406189,1.3597452640533447
normal,414,XMEAS_33,0.5859854817390442,0.5859854817390442,0.8485850691795349,0.9735832810401917
normal,414,XMEAS_34,0.8700998425483704,0.8700998425483704,1.1739606857299805,1.3922410011291504
normal,414,XMEAS_35,0.6157220602035522,0.6157220602035522,0.8406786918640137,0.9769530892372131
normal,414,XMEAS_36,0.8304596543312073,0.8304596543312073,1.1421146392822266,1.2692110538482666
normal,414,XMEAS_37,0.7596544623374939,0.7596544623374939,1.3983571529388428,1.4571499824523926
normal,414,XMEAS_38,0.28565049171447754,0.28565049171447754,0.40144309401512146,0.4378895163536072
normal,414,XMEAS_39,0.4198329746723175,0.4198329746723175,0.7954031825065613,0.8834830522537231
normal,414,XMEAS_40,0.48608964681625366,0.48608964681625366,0.8303990960121155,0.9296788573265076
normal,414,XMEAS_41,0.7245710492134094,0.7245710492134094,1.6925361156463623,1.9433833360671997
normal,414,XMV_1,0.5439644455909729,0.5439644455909729,0.7140360474586487,0.777458667755127
normal,414,XMV_2,0.6746079325675964,0.6746079325675964,0.8755626678466797,0.9025461077690125
normal,414,XMV_3,0.3477904200553894,0.3477904200553894,0.4678349792957306,0.5112246870994568
normal,414,XMV_4,1.0056837797164917,1.0056837797164917,1.219358205795288,1.2717130184173584
normal,414,XMV_5,0.14870256185531616,0.14870256185531616,0.17902472615242004,0.19690752029418945
normal,414,XMV_6,0.6064470410346985,0.6064470410346985,0.8404618501663208,0.9098290205001831
normal,414,XMV_7,1.101161241531372,1.101161241531372,1.324505090713501,1.524055004119873
normal,414,XMV_8,0.8704695701599121,0.8704695701599121,1.1627823114395142,1.2133643627166748
normal,414,XMV_9,0.01572520099580288,0.01572520099580288,0.02535981312394142,0.030782092362642288
normal,414,XMV_10,0.913205087184906,0.913205087184906,1.3270922899246216,1.4751969575881958
normal,414,XMV_11,1.0365736484527588,1.0365736484527588,1.355889081954956,1.4275877475738525
normal,415,XMEAS_1,0.4500826597213745,0.4500826597213745,0.6634228229522705,0.7613896727561951
normal,415,XMEAS_2,0.6075324416160583,0.6075324416160583,0.7526332139968872,0.805328369140625
normal,415,XMEAS_3,0.8407351970672607,0.8407351970672607,1.0606589317321777,1.210690975189209
normal,415,XMEAS_4,0.7200164794921875,0.7200164794921875,0.8735079765319824,0.9381223917007446
normal,415,XMEAS_5,1.0128130912780762,1.0128130912780762,1.16058349609375,1.2019116878509521
normal,415,XMEAS_6,0.8858227729797363,0.8858227729797363,1.202876329421997,1.3250813484191895
normal,415,XMEAS_7,0.05043049156665802,0.05043049156665802,0.06556986272335052,0.07979525625705719
normal,415,XMEAS_8,0.7938005924224854,0.7938005924224854,0.9298924207687378,1.0179638862609863
normal,415,XMEAS_9,0.8968695402145386,0.8968695402145386,1.1811360120773315,1.2587631940841675
normal,415,XMEAS_10,0.5120911598205566,0.5120911598205566,0.6989452242851257,0.9316375851631165
normal,415,XMEAS_11,0.33962178230285645,0.33962178230285645,0.4524276554584503,0.534870445728302
normal,415,XMEAS_12,0.9881384372711182,0.9881384372711182,1.2854961156845093,1.4408328533172607
normal,415,XMEAS_13,0.05549316108226776,0.05549316108226776,0.07369018346071243,0.08227360993623734
normal,415,XMEAS_14,1.1203888654708862,1.1203888654708862,1.4511996507644653,1.4865291118621826
normal,415,XMEAS_15,0.9954628348350525,0.9954628348350525,1.2411764860153198,1.3057167530059814
normal,415,XMEAS_16,0.07304198294878006,0.07304198294878006,0.10183152556419373,0.1156315878033638
normal,415,XMEAS_17,0.9985969662666321,0.9985969662666321,1.328657865524292,1.3578541278839111
normal,415,XMEAS_18,0.021840805187821388,0.021840805187821388,0.03150072321295738,0.042607732117176056
normal,415,XMEAS_19,0.02623135596513748,0.02623135596513748,0.041498322039842606,0.04705342650413513
normal,415,XMEAS_20,0.037523429840803146,0.037523429840803146,0.051516007632017136,0.055333904922008514
normal,415,XMEAS_21,0.47875720262527466,0.47875720262527466,0.6326079964637756,0.6822906732559204
normal,415,XMEAS_22,0.735192060470581,0.735192060470581,1.0565831661224365,1.1464545726776123
normal,415,XMEAS_23,0.5381765365600586,0.5381765365600586,0.7953816652297974,0.9107480049133301
normal,415,XMEAS_24,0.9008587598800659,0.9008587598800659,1.3104952573776245,1.4868289232254028
normal,415,XMEAS_25,0.5933473110198975,0.5933473110198975,0.7972346544265747,0.843361496925354
normal,415,XMEAS_26,0.5268571376800537,0.5268571376800537,0.747968316078186,0.780060887336731
normal,415,XMEAS_27,0.7676595449447632,0.7676595449447632,1.1124573945999146,1.1550524234771729
normal,415,XMEAS_28,1.062111735343933,1.062111735343933,1.4213334321975708,1.5677839517593384
normal,415,XMEAS_29,0.529639482498169,0.529639482498169,0.6978011727333069,0.7994091510772705
normal,415,XMEAS_30,0.5439497232437134,0.5439497232437134,0.7446627020835876,0.9384449124336243
normal,415,XMEAS_31,0.4533267021179199,0.4533267021179199,0.5660409927368164,0.6234248876571655
normal,415,XMEAS_32,0.8335757255554199,0.8335757255554199,1.2379539012908936,1.3852794170379639
normal,415,XMEAS_33,0.6379689574241638,0.6379689574241638,1.012303352355957,1.1520001888275146
normal,415,XMEAS_34,0.8840658664703369,0.8840658664703369,1.2505135536193848,1.3559834957122803
normal,415,XMEAS_35,0.6100839972496033,0.6100839972496033,0.7948940992355347,0.8873050808906555
normal,415,XMEAS_36,0.9486702084541321,0.9486702084541321,1.2606679201126099,1.5286333560943604
normal,415,XMEAS_37,0.617231547832489,0.617231547832489,1.138477087020874,1.4234346151351929
normal,415,XMEAS_38,0.21258099377155304,0.21258099377155304,0.3990202844142914,0.4147142171859741
normal,415,XMEAS_39,0.6988896727561951,0.6988896727561951,1.352125644683838,1.5593349933624268
normal,415,XMEAS_40,0.6227509379386902,0.6227509379386902,0.9730087518692017,1.1346348524093628
normal,415,XMEAS_41,0.38767144083976746,0.38767144083976746,0.7628354430198669,1.0663150548934937
normal,415,XMV_1,0.7361167073249817,0.7361167073249817,1.044457197189331,1.102956771850586
normal,415,XMV_2,0.8119146227836609,0.8119146227836609,1.0295095443725586,1.0951803922653198
normal,415,XMV_3,0.45222005248069763,0.45222005248069763,0.6766146421432495,0.7657535076141357
normal,415,XMV_4,0.9702039361000061,0.9702039361000061,1.2658551931381226,1.3757429122924805
normal,415,XMV_5,0.17007097601890564,0.17007097601890564,0.21235701441764832,0.22185364365577698
normal,415,XMV_6,0.5047451853752136,0.5047451853752136,0.6493018269538879,0.8288521766662598
normal,415,XMV_7,0.9883580803871155,0.9883580803871155,1.2855637073516846,1.441726803779602
normal,415,XMV_8,0.9954387545585632,0.9954387545585632,1.2413135766983032,1.3054131269454956
normal,415,XMV_9,0.014458524994552135,0.014458524994552135,0.02709394507110119,0.03516145795583725
normal,415,XMV_10,0.8191694021224976,0.8191694021224976,1.193074345588684,1.4585481882095337
normal,415,XMV_11,0.9958721399307251,0.9958721399307251,1.3259730339050293,1.347740888595581
normal,425,XMEAS_1,0.42086637020111084,0.42086637020111084,0.551184892654419,0.6754732131958008
normal,425,XMEAS_2,0.654758632183075,0.654758632183075,1.0254523754119873,1.2241275310516357
normal,425,XMEAS_3,0.7775403261184692,0.7775403261184692,1.0054384469985962,1.090441346168518
normal,425,XMEAS_4,0.756519079208374,0.756519079208374,0.8991647958755493,1.0264806747436523
normal,425,XMEAS_5,0.8890376687049866,0.8890376687049866,1.0639196634292603,1.1075472831726074
normal,425,XMEAS_6,0.9198610782623291,0.9198610782623291,1.2706034183502197,1.3930631875991821
normal,425,XMEAS_7,0.05064288526773453,0.05064288526773453,0.06600343436002731,0.07408177107572556
normal,425,XMEAS_8,0.8276388645172119,0.8276388645172119,1.0141679048538208,1.0810209512710571
normal,425,XMEAS_9,0.7957727909088135,0.7957727909088135,0.9633317589759827,0.9975761771202087
normal,425,XMEAS_10,0.5418252348899841,0.5418252348899841,0.7606473565101624,0.8525535464286804
normal,425,XMEAS_11,0.33769965171813965,0.33769965171813965,0.526275634765625,0.6052147150039673
normal,425,XMEAS_12,0.993258535861969,0.993258535861969,1.2153102159500122,1.2588847875595093
normal,425,XMEAS_13,0.054305799305438995,0.054305799305438995,0.06747744977474213,0.07593708485364914
normal,425,XMEAS_14,1.004212737083435,1.004212737083435,1.3280431032180786,1.4100966453552246
normal,425,XMEAS_15,1.063578486442566,1.063578486442566,1.3735536336898804,1.4538990259170532
normal,425,XMEAS_16,0.07012154906988144,0.07012154906988144,0.0960576981306076,0.10887323319911957
normal,425,XMEAS_17,1.1298425197601318,1.1298425197601318,1.7285676002502441,1.8177682161331177
normal,425,XMEAS_18,0.021289890632033348,0.021289890632033348,0.03387483209371567,0.04750760272145271
normal,425,XMEAS_19,0.02864714153110981,0.02864714153110981,0.0432761125266552,0.05527683347463608
normal,425,XMEAS_20,0.037760425359010696,0.037760425359010696,0.0526299774646759,0.06404545158147812
normal,425,XMEAS_21,0.42543911933898926,0.42543911933898926,0.5403130054473877,0.6367787718772888
normal,425,XMEAS_22,0.7640095353126526,0.7640095353126526,1.0257198810577393,1.1767181158065796
normal,425,XMEAS_23,0.5053566098213196,0.5053566098213196,0.6506091952323914,0.7806041240692139
normal,425,XMEAS_24,0.9458481073379517,0.9458481073379517,1.2599408626556396,1.3519620895385742
normal,425,XMEAS_25,0.7407858371734619,0.7407858371734619,1.0642446279525757,1.1610468626022339
normal,425,XMEAS_26,0.5339052677154541,0.5339052677154541,0.9007670283317566,1.075434684753418
normal,425,XMEAS_27,0.7393082976341248,0.7393082976341248,0.9053127765655518,0.9748678207397461
normal,425,XMEAS_28,0.9057354927062988,0.9057354927062988,1.2579882144927979,1.4725050926208496
normal,425,XMEAS_29,0.5382230281829834,0.5382230281829834,0.6401717066764832,0.6682606935501099
normal,425,XMEAS_30,0.5696512460708618,0.5696512460708618,0.7763471603393555,0.8524343967437744
normal,425,XMEAS_31,0.4250812828540802,0.4250812828540802,0.5797466039657593,0.6559194922447205
normal,425,XMEAS_32,0.9658176302909851,0.9658176302909851,1.248007893562317,1.4357326030731201
normal,425,XMEAS_33,0.5463175177574158,0.5463175177574158,0.7408594489097595,0.7810842394828796
normal,425,XMEAS_34,0.8467051386833191,0.8467051386833191,1.1849154233932495,1.2914354801177979
normal,425,XMEAS_35,0.6040708422660828,0.6040708422660828,0.8313521146774292,0.9627772569656372
normal,425,XMEAS_36,0.8870487809181213,0.8870487809181213,1.2753288745880127,1.4839285612106323
normal,425,XMEAS_37,0.49547243118286133,0.49547243118286133,0.8614979982376099,0.981269896030426
normal,425,XMEAS_38,0.25528979301452637,0.25528979301452637,0.43649324774742126,0.574571430683136
normal,425,XMEAS_39,0.6732448935508728,0.6732448935508728,1.5475687980651855,2.0661942958831787
normal,425,XMEAS_40,0.6272397637367249,0.6272397637367249,1.0378236770629883,1.1952356100082397
normal,425,XMEAS_41,0.6297258734703064,0.6297258734703064,1.0423122644424438,1.1337565183639526
normal,425,XMV_1,0.6989755630493164,0.6989755630493164,0.9886707067489624,1.0547945499420166
normal,425,XMV_2,0.7708393931388855,0.7708393931388855,1.170005440711975,1.2123690843582153
normal,425,XMV_3,0.4218448996543884,0.4218448996543884,0.5470483303070068,0.6767946481704712
normal,425,XMV_4,0.9619921445846558,0.9619921445846558,1.2508925199508667,1.283955454826355
normal,425,XMV_5,0.17166420817375183,0.17166420817375183,0.22166280448436737,0.24270695447921753
normal,425,XMV_6,0.5055765509605408,0.5055765509605408,0.7146008014678955,0.7692399024963379
normal,425,XMV_7,0.9931764006614685,0.9931764006614685,1.2150959968566895,1.259018063545227
normal,425,XMV_8,1.0635255575180054,1.0635255575180054,1.3734145164489746,1.4531967639923096
normal,425,XMV_9,0.015673460438847542,0.015673460438847542,0.026987997815012932,0.03629043698310852
normal,425,XMV_10,0.8126314878463745,0.8126314878463745,0.9860245585441589,1.023600697517395
normal,425,XMV_11,1.1279487609863281,1.1279487609863281,1.7279149293899536,1.8182207345962524
normal,434,XMEAS_1,0.5110166072845459,0.5110166072845459,0.8046467304229736,0.8530334234237671
normal,434,XMEAS_2,0.7132776975631714,0.7132776975631714,0.8920691013336182,0.9858235120773315
normal,434,XMEAS_3,0.7549569010734558,0.7549569010734558,0.986641526222229,1.231227993965149
normal,434,XMEAS_4,0.7046201229095459,0.7046201229095459,0.9591707587242126,1.086165428161621
normal,434,XMEAS_5,0.9213980436325073,0.9213980436325073,1.1815696954727173,1.285325050354004
normal,434,XMEAS_6,0.9544237852096558,0.9544237852096558,1.260015845298767,1.355273962020874
normal,434,XMEAS_7,0.04039350152015686,0.04039350152015686,0.054489873349666595,0.059699490666389465
normal,434,XMEAS_8,0.7435478568077087,0.7435478568077087,0.927513062953949,1.0331324338912964
normal,434,XMEAS_9,0.817579984664917,0.817579984664917,1.0085140466690063,1.0496577024459839
normal,434,XMEAS_10,0.5976678133010864,0.5976678133010864,0.8313724994659424,0.8826898336410522
normal,434,XMEAS_11,0.30552828311920166,0.30552828311920166,0.4362611770629883,0.4539317786693573
normal,434,XMEAS_12,1.0020209550857544,1.0020209550857544,1.2219808101654053,1.3398979902267456
normal,434,XMEAS_13,0.04680169001221657,0.04680169001221657,0.0644984096288681,0.07107450813055038
normal,434,XMEAS_14,0.9830673933029175,0.9830673933029175,1.1390538215637207,1.2128641605377197
normal,434,XMEAS_15,1.0089144706726074,1.0089144706726074,1.2115641832351685,1.313995361328125
normal,434,XMEAS_16,0.06524717807769775,0.06524717807769775,0.09429862350225449,0.10470804572105408
normal,434,XMEAS_17,0.9423229694366455,0.9423229694366455,1.2889487743377686,1.3540455102920532
normal,434,XMEAS_18,0.023479068651795387,0.023479068651795387,0.04009121283888817,0.06239427253603935
normal,434,XMEAS_19,0.024910666048526764,0.024910666048526764,0.04010218754410744,0.056230563670396805
normal,434,XMEAS_20,0.03284977376461029,0.03284977376461029,0.046958185732364655,0.06288216263055801
normal,434,XMEAS_21,0.49733617901802063,0.49733617901802063,0.6986002326011658,0.7516117691993713
normal,434,XMEAS_22,0.7791969776153564,0.7791969776153564,0.9833988547325134,1.0202298164367676
normal,434,XMEAS_23,0.6201778054237366,0.6201778054237366,0.9916788935661316,1.044081211090088
normal,434,XMEAS_24,0.8207853436470032,0.8207853436470032,1.1418405771255493,1.3505445718765259
normal,434,XMEAS_25,0.6129690408706665,0.6129690408706665,0.9703356623649597,1.037279486656189
normal,434,XMEAS_26,0.5796695947647095,0.5796695947647095,0.8097512125968933,0.9118660688400269
normal,434,XMEAS_27,0.7014609575271606,0.7014609575271606,0.9562519192695618,1.173634648323059
normal,434,XMEAS_28,0.8986374735832214,0.8986374735832214,1.4323686361312866,1.6452871561050415
normal,434,XMEAS_29,0.5809739828109741,0.5809739828109741,0.7259669303894043,0.7687546014785767
normal,434,XMEAS_30,0.6413015127182007,0.6413015127182007,0.8816776275634766,0.9706946611404419
normal,434,XMEAS_31,0.427962064743042,0.427962064743042,0.6248104572296143,0.67189621925354
normal,434,XMEAS_32,1.1137508153915405,1.1137508153915405,1.4741014242172241,1.6163489818572998
normal,434,XMEAS_33,0.589876115322113,0.589876115322113,0.8247846961021423,0.9775472283363342
normal,434,XMEAS_34,0.7846003174781799,0.7846003174781799,1.103521704673767,1.2003988027572632
normal,434,XMEAS_35,0.6170796751976013,0.6170796751976013,0.8087636828422546,0.8594491481781006
normal,434,XMEAS_36,0.8780330419540405,0.8780330419540405,1.1224979162216187,1.308846354484558
normal,434,XMEAS_37,0.5394959449768066,0.5394959449768066,1.0227105617523193,1.4870092868804932
normal,434,XMEAS_38,0.22206942737102509,0.22206942737102509,0.37786728143692017,0.4638879895210266
normal,434,XMEAS_39,0.5341565608978271,0.5341565608978271,1.2609763145446777,1.4581338167190552
normal,434,XMEAS_40,0.5689486265182495,0.5689486265182495,0.871586263179779,1.029470443725586
normal,434,XMEAS_41,0.5962502956390381,0.5962502956390381,1.156651496887207,1.4565848112106323
normal,434,XMV_1,0.6590992212295532,0.6590992212295532,0.870719313621521,0.8957807421684265
normal,434,XMV_2,0.7771323323249817,0.7771323323249817,1.000644564628601,1.051618218421936
normal,434,XMV_3,0.5186276435852051,0.5186276435852051,0.8281888961791992,0.8806131482124329
normal,434,XMV_4,0.9014992117881775,0.9014992117881775,1.3045743703842163,1.351270318031311
normal,434,XMV_5,0.1697051078081131,0.1697051078081131,0.20696233212947845,0.23180629312992096
normal,434,XMV_6,0.5822367072105408,0.5822367072105408,0.8511099219322205,0.9403480887413025
normal,434,XMV_7,1.0020655393600464,1.0020655393600464,1.2221792936325073,1.3399176597595215
normal,434,XMV_8,1.0089205503463745,1.0089205503463745,1.211685299873352,1.3136703968048096
normal,434,XMV_9,0.015372680500149727,0.015372680500149727,0.03168630227446556,0.05301976576447487
normal,434,XMV_10,0.8260130882263184,0.8260130882263184,1.0127496719360352,1.212234616279602
normal,434,XMV_11,0.9435063004493713,0.9435063004493713,1.283486008644104,1.3465681076049805
normal,446,XMEAS_1,0.37672659754753113,0.37672659754753113,0.571386456489563,0.6314175724983215
normal,446,XMEAS_2,0.6567143797874451,0.6567143797874451,0.8110349178314209,0.8465452194213867
normal,446,XMEAS_3,0.798015832901001,0.798015832901001,1.0599302053451538,1.1889976263046265
normal,446,XMEAS_4,0.7628215551376343,0.7628215551376343,0.9891830682754517,1.1116994619369507
normal,446,XMEAS_5,1.0706322193145752,1.0706322193145752,1.4517698287963867,1.540324091911316
normal,446,XMEAS_6,0.948758602142334,0.948758602142334,1.2198163270950317,1.248534083366394
normal,446,XMEAS_7,0.04408766329288483,0.04408766329288483,0.06391532719135284,0.0700460895895958
normal,446,XMEAS_8,0.839668869972229,0.839668869972229,1.0196561813354492,1.0748800039291382
normal,446,XMEAS_9,0.9001061320304871,0.9001061320304871,1.220901370048523,1.246546983718872
normal,446,XMEAS_10,0.5045248866081238,0.5045248866081238,0.6651144027709961,0.7215420007705688
normal,446,XMEAS_11,0.331424355506897,0.331424355506897,0.4656853675842285,0.4822498559951782
normal,446,XMEAS_12,0.8705402612686157,0.8705402612686157,1.0991158485412598,1.176921010017395
normal,446,XMEAS_13,0.050883594900369644,0.050883594900369644,0.06647773832082748,0.07602812349796295
normal,446,XMEAS_14,0.8775394558906555,0.8775394558906555,1.0898014307022095,1.1793042421340942
normal,446,XMEAS_15,0.9224842190742493,0.9224842190742493,1.0481674671173096,1.1569691896438599
normal,446,XMEAS_16,0.06319920718669891,0.06319920718669891,0.0827629491686821,0.08989358693361282
normal,446,XMEAS_17,0.9548408389091492,0.9548408389091492,1.131614327430725,1.1811116933822632
normal,446,XMEAS_18,0.02537158690392971,0.02537158690392971,0.04585515335202217,0.05482098460197449
normal,446,XMEAS_19,0.028827356174588203,0.028827356174588203,0.046473484486341476,0.059592198580503464
normal,446,XMEAS_20,0.036835309118032455,0.036835309118032455,0.05556231364607811,0.09375268220901489
normal,446,XMEAS_21,0.46654921770095825,0.46654921770095825,0.6427298784255981,0.7238876819610596
normal,446,XMEAS_22,0.7924922108650208,0.7924922108650208,0.9983946681022644,1.0776400566101074
normal,446,XMEAS_23,0.45512768626213074,0.45512768626213074,0.700133740901947,0.7706908583641052
normal,446,XMEAS_24,0.8363162279129028,0.8363162279129028,1.2186641693115234,1.354179859161377
normal,446,XMEAS_25,0.583347499370575,0.583347499370575,0.7848192453384399,0.8590503931045532
normal,446,XMEAS_26,0.5017232894897461,0.5017232894897461,0.6682570576667786,0.7310390472412109
normal,446,XMEAS_27,0.7680879831314087,0.7680879831314087,1.1216881275177002,1.2294625043869019
normal,446,XMEAS_28,1.1166568994522095,1.1166568994522095,1.4781428575515747,1.5817898511886597
normal,446,XMEAS_29,0.47466275095939636,0.47466275095939636,0.6402574181556702,0.7007355093955994
normal,446,XMEAS_30,0.524614691734314,0.524614691734314,0.7352771759033203,0.8260594606399536
normal,446,XMEAS_31,0.3624851703643799,0.3624851703643799,0.47133734822273254,0.5001304149627686
normal,446,XMEAS_32,0.8697348833084106,0.8697348833084106,1.197811484336853,1.3252030611038208
normal,446,XMEAS_33,0.5907668471336365,0.5907668471336365,0.8140393495559692,0.8877360224723816
normal,446,XMEAS_34,0.8800457119941711,0.8800457119941711,1.287554383277893,1.4102331399917603
normal,446,XMEAS_35,0.7014360427856445,0.7014360427856445,0.9995566606521606,1.0864601135253906
normal,446,XMEAS_36,0.8985200524330139,0.8985200524330139,1.2565827369689941,1.377492904663086
normal,446,XMEAS_37,0.5029289722442627,0.5029289722442627,0.7845935821533203,1.0109806060791016
normal,446,XMEAS_38,0.3218953311443329,0.3218953311443329,0.6357395648956299,0.6998220086097717
normal,446,XMEAS_39,0.5581123232841492,0.5581123232841492,1.2032743692398071,1.2822612524032593
normal,446,XMEAS_40,0.7921645641326904,0.7921645641326904,1.3135929107666016,2.106527328491211
normal,446,XMEAS_41,0.7268669605255127,0.7268669605255127,1.143765926361084,1.2701785564422607
normal,446,XMV_1,0.6438764929771423,0.6438764929771423,0.8081731796264648,0.8460934162139893
normal,446,XMV_2,0.8022075295448303,0.8022075295448303,1.0275459289550781,1.134644865989685
normal,446,XMV_3,0.3765014111995697,0.3765014111995697,0.5871350765228271,0.6528983116149902
normal,446,XMV_4,0.8973365426063538,0.8973365426063538,1.214656949043274,1.3805314302444458
normal,446,XMV_5,0.1722700595855713,0.1722700595855713,0.24738964438438416,0.2670105993747711
normal,446,XMV_6,0.48235660791397095,0.48235660791397095,0.6892213225364685,0.7321524024009705
normal,446,XMV_7,0.8705626726150513,0.8705626726150513,1.0996540784835815,1.1766104698181152
normal,446,XMV_8,0.9224852919578552,0.9224852919578552,1.048059105873108,1.156934380531311
normal,446,XMV_9,0.020086398348212242,0.020086398348212242,0.04328593611717224,0.05264584720134735
normal,446,XMV_10,0.863675057888031,0.863675057888031,1.27665114402771,1.5567132234573364
normal,446,XMV_11,0.954731285572052,0.954731285572052,1.1309705972671509,1.1730951070785522
normal,457,XMEAS_1,0.40796515345573425,0.40796515345573425,0.6043764352798462,0.6864333152770996
normal,457,XMEAS_2,0.6488768458366394,0.6488768458366394,0.9583093523979187,1.0494194030761719
normal,457,XMEAS_3,0.8265787959098816,0.8265787959098816,1.0058914422988892,1.0430984497070312
normal,457,XMEAS_4,0.6765066385269165,0.6765066385269165,0.8340445160865784,0.9119786620140076
normal,457,XMEAS_5,0.9791080355644226,0.9791080355644226,1.2365504503250122,1.358396053314209
normal,457,XMEAS_6,0.9498682618141174,0.9498682618141174,1.1413121223449707,1.1658719778060913
normal,457,XMEAS_7,0.04981337860226631,0.04981337860226631,0.06407926231622696,0.07488460838794708
normal,457,XMEAS_8,0.9133147597312927,0.9133147597312927,1.1949107646942139,1.2999191284179688
normal,457,XMEAS_9,0.8392931222915649,0.8392931222915649,1.1270860433578491,1.23232901096344
normal,457,XMEAS_10,0.5537044405937195,0.5537044405937195,0.9987630844116211,1.0556410551071167
normal,457,XMEAS_11,0.33193981647491455,0.33193981647491455,0.42342105507850647,0.4698006510734558
normal,457,XMEAS_12,0.9203034043312073,0.9203034043312073,1.1958853006362915,1.2620508670806885
normal,457,XMEAS_13,0.05433123931288719,0.05433123931288719,0.06884811818599701,0.07735489308834076
normal,457,XMEAS_14,0.9492870569229126,0.9492870569229126,1.1916102170944214,1.2571046352386475
normal,457,XMEAS_15,1.052726149559021,1.052726149559021,1.4762885570526123,1.5339380502700806
normal,457,XMEAS_16,0.07550615072250366,0.07550615072250366,0.10150017589330673,0.1104273721575737
normal,457,XMEAS_17,0.9844896197319031,0.9844896197319031,1.2444766759872437,1.3229180574417114
normal,457,XMEAS_18,0.02207116410136223,0.02207116410136223,0.0357498861849308,0.048731401562690735
normal,457,XMEAS_19,0.02959997020661831,0.02959997020661831,0.04659617692232132,0.059920597821474075
normal,457,XMEAS_20,0.0340692512691021,0.0340692512691021,0.0497654490172863,0.06177350878715515
normal,457,XMEAS_21,0.44335564970970154,0.44335564970970154,0.5669460296630859,0.6158441305160522
normal,457,XMEAS_22,0.8103047013282776,0.8103047013282776,1.0614023208618164,1.159754753112793
normal,457,XMEAS_23,0.4926859736442566,0.4926859736442566,0.7459680438041687,0.8833292126655579
normal,457,XMEAS_24,1.0019580125808716,1.0019580125808716,1.247854471206665,1.3330543041229248
normal,457,XMEAS_25,0.7204303741455078,0.7204303741455078,0.9818668365478516,1.1935794353485107
normal,457,XMEAS_26,0.5173604488372803,0.5173604488372803,0.7359045147895813,0.9340072274208069
normal,457,XMEAS_27,0.7164929509162903,0.7164929509162903,0.9928573966026306,1.059276819229126
normal,457,XMEAS_28,0.9034144282341003,0.9034144282341003,1.2134679555892944,1.5098528861999512
normal,457,XMEAS_29,0.5913142561912537,0.5913142561912537,0.7658411860466003,0.7818248271942139
normal,457,XMEAS_30,0.6135988831520081,0.6135988831520081,1.1218842267990112,1.205723524093628
normal,457,XMEAS_31,0.41965794563293457,0.41965794563293457,0.5179784893989563,0.5571728944778442
normal,457,XMEAS_32,0.9525406360626221,0.9525406360626221,1.4113008975982666,1.6563584804534912
normal,457,XMEAS_33,0.5314397215843201,0.5314397215843201,0.6510224938392639,0.7224266529083252
normal,457,XMEAS_34,0.809434711933136,0.809434711933136,1.0617904663085938,1.1211395263671875
normal,457,XMEAS_35,0.5978143811225891,0.5978143811225891,0.7879371047019958,0.84520024061203
